ID,Name,Address,City,State,Zip,Latitude,Longitude,ShapeName,ShapeType,ShapeDistance,Households,Total_Population,Mosaic_A,Mosaic_A01,Mosaic_A02,Mosaic_A03,Mosaic_A04,Mosaic_A05,Mosaic_A06,Mosaic_A_Pct,Mosaic_A01_Pct,Mosaic_A02_Pct,Mosaic_A03_Pct,Mosaic_A04_Pct,Mosaic_A05_Pct,Mosaic_A06_Pct,Median_HH_Income,Kids_250k,Kids_500k,HH_GT_250k,HH_GT_500k,HH_GT_250k_Pct,HH_GT_500k_Pct
737,100737,,,,,42.390000,-70.830000,20 minute Drive Time,P,20,12004.519520723426,26904.085545973739,64.451232466347037,12.042553191489377,0,0.29955541441727529,31.226756931012275,19.859280002309511,1.0230869271185559,0.00536891396236932,0.00100316827930516,0,2.49535530264374E-05,0.00260125004396098,0.00165431694021792,8.52251458588075E-05,46854.1564147485,103.73075458507749,40.22583707791776,430.81198029382654,167.06494230986388,0.0358874821728695,0.0139168370730256
738,100738,,,,,42.390000,-70.815000,20 minute Drive Time,P,20,12004.519520723426,26904.085545973739,64.451232466347037,12.042553191489377,0,0.29955541441727529,31.226756931012275,19.859280002309511,1.0230869271185559,0.00536891396236932,0.00100316827930516,0,2.49535530264374E-05,0.00260125004396098,0.00165431694021792,8.52251458588075E-05,46854.1564147485,103.73075458507749,40.22583707791776,430.81198029382654,167.06494230986388,0.0358874821728695,0.0139168370730256
739,100739,,,,,42.390000,-70.800000,20 minute Drive Time,P,20,12004.519520723426,26904.085545973739,64.451232466347037,12.042553191489377,0,0.29955541441727529,31.226756931012275,19.859280002309511,1.0230869271185559,0.00536891396236932,0.00100316827930516,0,2.49535530264374E-05,0.00260125004396098,0.00165431694021792,8.52251458588075E-05,46854.1564147485,103.73075458507749,40.22583707791776,430.81198029382654,167.06494230986388,0.0358874821728695,0.0139168370730256
74,100074,,,,,42.570000,-71.235000,20 minute Drive Time,P,20,29859.831731900806,80760.379993304334,885.12667063701565,56.165605188162552,11.361917509444254,53.614556584021543,244.1531513011208,512.83144005425015,7.0000000000000044,0.0296427213181978,0.00188097527449084,0.00038050842387386,0.00179554114924038,0.00817664190117587,0.0171746259208275,0.000234428648588851,109788.954119799,828.53645422166881,282.90451125031791,2634.2491994359279,899.46673858550446,0.0882204971242896,0.0301229674253173
740,100740,,,,,42.390000,-70.785000,20 minute Drive Time,P,20,12004.519520723426,26904.085545973739,64.451232466347037,12.042553191489377,0,0.29955541441727529,31.226756931012275,19.859280002309511,1.0230869271185559,0.00536891396236932,0.00100316827930516,0,2.49535530264374E-05,0.00260125004396098,0.00165431694021792,8.52251458588075E-05,46854.1564147485,103.73075458507749,40.22583707791776,430.81198029382654,167.06494230986388,0.0358874821728695,0.0139168370730256
741,100741,,,,,42.390000,-70.770000,20 minute Drive Time,P,20,12004.519520723426,26904.085545973739,64.451232466347037,12.042553191489377,0,0.29955541441727529,31.226756931012275,19.859280002309511,1.0230869271185559,0.00536891396236932,0.00100316827930516,0,2.49535530264374E-05,0.00260125004396098,0.00165431694021792,8.52251458588075E-05,46854.1564147485,103.73075458507749,40.22583707791776,430.81198029382654,167.06494230986388,0.0358874821728695,0.0139168370730256
743,100743,,,,,42.375000,-71.535000,20 minute Drive Time,P,20,21460.191662602672,54772.662669357043,1075.5305189557159,309.8382826724785,10.578448535978621,124.30938945902113,203.26775590101241,423.16799831940688,4.3686440677966107,0.0501174703313566,0.0144378152601691,0.00049293355354384,0.00579255728063451,0.00947185184069136,0.0197187427294433,0.000203569666873459,99514.6905515889,689.65495095069059,243.62321925253318,2266.946114541036,800.80728708637389,0.1056349426035883,0.0373159429177835
744,100744,,,,,42.375000,-71.520000,20 minute Drive Time,P,20,25158.909231501366,64964.843274446765,2960.3754777160621,1984.5923634376843,17.722202948675577,304.46083016808586,203.42609454324671,445.88161373699444,4.2923728813559334,0.11766708367505,0.0788822895768782,0.000704410623910741,0.0121015115308287,0.00808564841469907,0.0177226130765124,0.0001706104522203,108714.740829105,1062.06416697472,401.82862949647097,3307.5596935523831,1251.4047832192391,0.13146673661873232,0.0497400253605733
745,100745,,,,,42.375000,-71.505000,20 minute Drive Time,P,20,26258.392802274648,68147.42945407769,3919.9558001757187,2776.4455969028954,24.735369031677276,401.03196468974761,257.66299271679537,455.80021581762668,4.2796610169491531,0.149283919609739,0.105735549689179,0.000941998591381212,0.0152725251583184,0.00981259571585338,0.0173582678593392,0.000162982595666648,113771.185843388,1237.367087812778,476.68734167444535,3759.7742518527757,1448.4277229158886,0.14318371578046779,0.0551605627131306
746,100746,,,,,42.375000,-71.490000,20 minute Drive Time,P,20,23648.216070677878,61798.377740096024,3854.89810094686,2810.9201077326979,22.845814468953098,389.66483631455856,227.81356017025686,399.64158713841175,4.0121951219512137,0.163010101456518,0.118863938799089,0.000966069254470332,0.0164775573408988,0.0096334353293029,0.0168994390927415,0.000169661640013771,117466.740100051,1158.9358139539718,451.451127956391,3474.1758416010111,1353.3282719589088,0.1469106942873693,0.057227499440727
