ID,Name,Address,City,State,Zip,Latitude,Longitude,ShapeName,ShapeType,ShapeDistance,Households,Total_Population,Mosaic_A,Mosaic_A01,Mosaic_A02,Mosaic_A03,Mosaic_A04,Mosaic_A05,Mosaic_A06,Mosaic_A_Pct,Mosaic_A01_Pct,Mosaic_A02_Pct,Mosaic_A03_Pct,Mosaic_A04_Pct,Mosaic_A05_Pct,Mosaic_A06_Pct,Median_HH_Income,Kids_250k,Kids_500k,HH_GT_250k,HH_GT_500k,HH_GT_250k_Pct,HH_GT_500k_Pct
1173,101173,,,,,30.480000,-97.665000,20 minute Drive Time,P,20,76443.25082064858,197461.59532051228,8723.1991482152334,963.40972288162277,542.97914072077265,1709.4512494897335,389.14860067311974,4800.5789282081314,317.63150624191377,0.114113398561263,0.0126029402535742,0.00710303571462067,0.0223623567958989,0.00509068618217377,0.062799251427327,0.00415512818766881,90337.4292244771,1242.9309270071788,467.1608350490792,3538.3117877827167,1329.8894198607632,0.0462867780974453,0.017397080914062
1174,101174,,,,,30.480000,-97.650000,20 minute Drive Time,P,20,48530.351198628436,132076.42061827876,5048.40042218975,359.47876028333542,236.9658165886504,942.22562160113921,223.68548527567981,3224.611644727062,61.433093713900917,0.104025631331768,0.0074072977302809,0.00488283745606497,0.0194151824235669,0.00460918744148717,0.0664452567328257,0.0012658695475428,89706.1669447343,756.072888192449,276.3574030390937,1950.8782128388857,713.07891734437089,0.0401991365126164,0.0146934629511711
1175,101175,,,,,30.480000,-97.635000,20 minute Drive Time,P,20,58526.107925645847,162832.44295678122,8465.306438031912,1019.6498510572958,424.17025702997847,1756.0724507153154,243.88463964027869,4943.9622057328688,77.56703385619177,0.144641540981789,0.0174221366702311,0.00724753912508351,0.0300049416056558,0.00416710846294649,0.0844744744006196,0.00132534071725283,96237.31565057,1150.7613230629372,422.332375734358,2819.2916727689135,1034.6873206334444,0.048171521611357904,0.0176790727643799
1176,101176,,,,,30.480000,-97.620000,20 minute Drive Time,P,20,71541.8052517321,203236.42138124816,11344.749036180454,1205.3527551534198,591.38344863559621,2204.9664506528961,303.42569934376314,6964.35357195024,75.267110444568644,0.15857510159636,0.0168482295199594,0.00826626399144825,0.030820671115222,0.0042412362712418,0.0973466289737164,0.00105207172477307,98240.0059107635,1571.7769258187986,554.61036153309965,3684.348134387521,1300.0430387168294,0.051499233510022696,0.0181717952760963
1177,101177,,,,,30.480000,-97.605000,20 minute Drive Time,P,20,79780.213723089531,227359.42226405686,12494.745933867298,1239.2328659216539,660.24003144329072,2361.462086027223,348.77544093805938,7802.7653069852631,82.27020255180561,0.156614595910153,0.0155330853113897,0.0082757365596303,0.0295995958875676,0.00437170351722333,0.0978032640281964,0.00103121060614551,96879.0952754433,1711.9096346262941,612.2816363930358,3976.866484839944,1422.3661516958348,0.0498477792832608,0.0178285578004685
1178,101178,,,,,30.480000,-97.590000,20 minute Drive Time,P,20,79462.752821435453,230785.98938073861,12880.291677157826,1221.9155837344128,747.68896674499172,2379.056867390228,361.84267499626452,8105.747389400648,64.040194891267035,0.162092190615416,0.0153772118426382,0.0094093010900989,0.0299392707012847,0.00455361363844742,0.102006878714804,0.000805914628142506,98479.443798772,1827.1393870754055,665.2147601513127,4085.3621185858419,1487.3759501163788,0.051412290331374,0.0187179011210288
1179,101179,,,,,30.480000,-97.575000,20 minute Drive Time,P,20,51538.513896773962,152801.85032117509,9617.494116267042,1096.6909711622197,489.66940387695223,1875.4618129867549,231.11598458297428,5877.8661347711468,46.68980888696327,0.18660790521686,0.0212790569273839,0.00950103848274917,0.0363895205970258,0.00448433544370089,0.114048033021361,0.000905920744639201,104977.932895143,1431.7178557579759,512.89725956006839,3069.2118301439655,1099.5115625325352,0.059551810832017,0.0213337847640453
118,100118,,,,,30.720000,-97.650000,20 minute Drive Time,P,20,41661.832195098541,108496.35417864846,5145.6354300547428,1289.2511212816064,916.99241282188245,478.32360792528442,776.04259084654382,1680.89968091933,4.1260162601626007,0.123509580806677,0.0309456174477436,0.0220103717121151,0.0114810987112938,0.018627183442447,0.0403462736119677,9.90358811115374E-05,92170.3441955919,796.51516319359587,317.65888792267378,2584.6969955940567,1030.8052014295733,0.062039926220483,0.0247421956048982
1180,101180,,,,,30.480000,-97.560000,20 minute Drive Time,P,20,48136.1861041475,142824.22810278702,8594.035482482217,747.877363836114,458.12377767548651,1690.9436682363553,216.69548767544541,5435.0030186871081,45.392166371679508,0.178535862062029,0.015536697531832,0.00951724294659094,0.0351283266309846,0.0045017170077954,0.112908883286431,0.000942994658394185,104348.383118637,1326.9828107483381,473.77646859366939,2849.6722526600443,1017.4266355065001,0.059200208477142094,0.0211364197675569
1181,101181,,,,,30.480000,-97.545000,20 minute Drive Time,P,20,48497.491380317653,143994.70449363205,8049.4707287000238,565.12749652154389,438.531162487083,1554.3453246855252,219.4189971585202,5227.1766615144961,44.871086332803053,0.165977053649559,0.0116527160567917,0.00904234734634249,0.0320500149687401,0.00452433705153603,0.107782413331917,0.000925224894230584,102225.997060941,1284.0219721839892,463.16989904820491,2778.7356213708808,1002.3400884977859,0.057296481576335906,0.0206678749759947
